h3_cell,lat,lon,location_name,police_station,violation_count,violations_per_device,unique_vehicles,unique_days,CIS,rank,hotspot_status,hotspot_confidence,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,bpr_delay_min_per_km,expected_n,mean_dwell,chronic_offender_count,peak_ratio,peak_description,road_type,lanes,dominant_vehicle,dominant_violation,gi_z_score,gi_p_value,lisa_label
8960145a48fffff,12.921963275,77.56114765,Banashankari / Cell-8fffff,Banashankari,4,1.3333333333333333,4,3,13.103058610299238,1209,NOT_HOTSPOT,0.0,0.002123142250530785,0.15,0.24186408206687768,0.005291005291005291,0.013333333333333334,0.5,0.0720810847186461,0.0006076288084738,99.04607820366608,0.0,0.5,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,WRONG PARKING,-0.3530394035826181,0.048,LL
8960145a49bffff,12.9186262,77.5664381,Banashankari / Cell-9bffff,Banashankari,1,1.0,1,1,18.537645151982034,549,NOT_HOTSPOT,0.0,0.0,0.2,0.7245013052181493,0.0031746031746031746,0.0,0.0,0.1081106761944346,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,-0.4154477171943836,0.008,LL
8960145a4abffff,12.922593583333333,77.55722553333332,Banashankari / Cell-abffff,Banashankari,6,6.0,6,3,5.840927863091889,2198,NOT_HOTSPOT,0.0,0.03184713375796178,0.21666666666666662,0.0027136664333327915,0.03492063492063492,0.013333333333333334,0.0,0.0542281480547846,0.0027343296381321,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.4322832513879555,0.004,LL
8960145a4b7ffff,12.9144902,77.55373755,K.S. Layout / Cell-b7ffff,K.S. Layout,2,2.0,2,1,11.155030670014797,1487,NOT_HOTSPOT,0.0,0.006369426751592357,0.3,0.24264689291839223,0.009523809523809525,0.0,0.0,0.0721395227210006,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,MINI LORRY,WRONG PARKING,-0.1669644987280792,0.374,LL
8960145a4bbffff,12.9186779875,77.5597199125,Banashankari / Cell-bbffff,Banashankari,8,2.0,8,2,7.209953687212802,2058,EMERGING,0.3,0.006369426751592357,0.1,0.2420597104449591,0.009523809523809525,0.006666666666666667,0.0,0.0720956886700308,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.3254636631767068,0.083,LL
8960145a4c3ffff,12.926693,77.5688128,Banashankari / Cell-c3ffff,Banashankari,1,1.0,1,1,6.880011372541205,2105,NOT_HOTSPOT,0.0,0.0,0.1,0.24161961624610778,0.0031746031746031746,0.0,0.0,0.0720628349790288,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PASSENGER AUTO,NO PARKING,-0.377361977644876,0.025,LL
8960145a4c7ffff,12.92460151,77.56477714,Banashankari / Cell-c7ffff,Banashankari,10,2.5,10,5,18.60363124859194,545,NOT_HOTSPOT,0.0,0.009554140127388535,0.12000000000000002,0.7253817444132185,0.012698412698412698,0.02666666666666667,0.1,0.1081764022988376,0.0011393040158883,99.04607820366608,0.0,0.1,Distributed throughout the day,local,2.0,SCOOTER,WRONG PARKING,-0.4080979334210899,0.011,LL
8960145a4cbffff,12.92929645,77.56781943000001,Banashankari / Cell-cbffff,Banashankari,10,5.0,10,2,6.388055935580682,2155,NOT_HOTSPOT,0.0,0.025477707006369428,0.020000000000000018,0.24279375825916755,0.02857142857142857,0.006666666666666667,0.0,0.0721504864386259,0.0022786080317767,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,-0.4161114072607301,0.006,LL
8960145a4cfffff,12.9297608,77.56662623333334,Banashankari / Cell-cfffff,Banashankari,3,3.0,3,1,18.410750167553978,614,NOT_HOTSPOT,0.0,0.012738853503184714,0.16666666666666666,0.7260425129272894,0.015873015873015872,0.0,0.0,0.1082257296579389,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,LGV,WRONG PARKING,-0.3967351381930009,0.013,LL
8960145a4d3ffff,12.924460533333331,77.57042456666666,Banashankari / Cell-d3ffff,Banashankari,3,3.0,3,3,9.548712939040813,1732,NOT_HOTSPOT,0.0,0.012738853503184714,0.2,0.24294065150163105,0.015873015873015872,0.013333333333333334,0.0,0.072161452239154,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.3213760298794713,0.09,LL
8960145a51bffff,12.919249804255818,77.54210911181084,Banashankari / Cell-1bffff,Banashankari,24,4.8,24,12,9.788718278599692,1698,NOT_HOTSPOT,0.0,0.024203821656050954,0.15833333333333335,0.24370494638373044,0.0273015873015873,0.07333333333333333,0.0,0.0722185079966633,0.0021874637105056,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PASSENGER AUTO,PARKING IN A MAIN ROAD | WRONG PARKING,-0.2316014109850173,0.245,LL
8960145a54bffff,12.9311288,77.5438062,Banashankari / Cell-4bffff,Banashankari,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,0.0470219773353515,0.336,LH
8960145a55bffff,12.9278153,77.54671024999999,Banashankari / Cell-5bffff,Banashankari,2,1.0,2,2,7.125562118866751,2070,NOT_HOTSPOT,0.0,0.0,0.35,0.0005638202290518283,0.0031746031746031746,0.006666666666666667,0.0,0.0540676588161588,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,2.0,CAR,PARKING IN A MAIN ROAD | WRONG PARKING,-0.2268712134674903,0.264,LL
8960145a567ffff,12.9247254,77.5309136,Kengeri / Cell-67ffff,Kengeri,1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,0.106894149052693,0.277,LH
8960145a56bffff,12.9295268,77.53503976666667,Banashankari / Cell-6bffff,Banashankari,3,3.0,3,1,6.067362527193074,2178,NOT_HOTSPOT,0.0,0.012738853503184714,0.03333333333333335,0.24220646424257758,0.015873015873015872,0.0,0.0,0.0721066440607924,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,0.0957036433212158,0.286,LH
8960145a597ffff,12.90696455,77.54147825,K.S. Layout / Cell-97ffff,K.S. Layout,2,2.0,2,1,15.166783245987839,891,NOT_HOTSPOT,0.0,0.006369426751592357,0.5,0.24323452171704432,0.009523809523809525,0.0,0.0,0.0721833900908164,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,LGV,WRONG PARKING,-0.2433663746673826,0.229,LL
8960145a59bffff,12.91345284781601,77.5466781590894,K.S. Layout / Cell-9bffff,K.S. Layout,3,1.5,3,2,18.74035142041924,534,NOT_HOTSPOT,0.0,0.0031847133757961785,0.2,0.7249414412059786,0.006349206349206349,0.006666666666666667,0.0,0.1081435330050464,0.000683582409533,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,-0.0571011527341295,0.459,LL
8960145a5a3ffff,12.9099655,77.5345151,K.S. Layout / Cell-a3ffff,K.S. Layout,2,2.0,2,1,16.80092163576652,733,NOT_HOTSPOT,0.0,0.006369426751592357,0.1,0.7249414412059786,0.009523809523809525,0.0,0.0,0.1081435330050464,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,CAR,NO PARKING,-0.3027746212310955,0.131,LL
8960145a5b3ffff,12.9084427,77.5382042,K.S. Layout / Cell-b3ffff,K.S. Layout,1,1.0,1,1,4.87707852541898,2273,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,0.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING | PARKING IN A MAIN ROAD,-0.223629873931362,0.27,LL
8960145a5b7ffff,12.907805651852325,77.53289302437807,K.S. Layout / Cell-b7ffff,K.S. Layout,55,18.33333333333333,52,26,20.941206038641727,357,NOT_HOTSPOT,0.0,0.11040339702760082,0.0,0.731711178302708,0.11322751322751319,0.16666666666666666,0.0181818181818181,0.1086489040172553,0.0083548961165148,99.04607820366608,0.0,0.0181818181818181,Distributed throughout the day,local,2.0,MOPED,PARKING IN A MAIN ROAD | WRONG PARKING,-0.46112578317779,0.001,HL
8960145a5c3ffff,12.9202312,77.5471374,Banashankari / Cell-c3ffff,Banashankari,1,1.0,1,1,6.880011372541205,2105,NOT_HOTSPOT,0.0,0.0,0.1,0.24161961624610778,0.0031746031746031746,0.0,0.0,0.0720628349790288,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PASSENGER AUTO,WRONG PARKING,-0.1850579334514352,0.34,LL
8960145a5d7ffff,12.914117448975253,77.54677134573231,K.S. Layout / Cell-d7ffff,K.S. Layout,3,3.0,3,1,16.39753479727256,774,NOT_HOTSPOT,0.0,0.012738853503184714,0.06666666666666665,0.7253817444132185,0.015873015873015872,0.0,0.0,0.1081764022988376,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,MOPED,PARKING IN A MAIN ROAD | WRONG PARKING,-0.1124773403823966,0.455,LL
8960145a603ffff,12.9474098,77.56444825999999,Basavanagudi / Cell-03ffff,Basavanagudi,5,5.0,5,2,11.626291751590106,1422,NOT_HOTSPOT,0.0,0.025477707006369428,0.27999999999999997,0.24470554905963873,0.02857142857142857,0.006666666666666667,0.0,0.0722932044848603,0.0022786080317767,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.176151719111266,0.355,LL
8960145a613ffff,12.946417038636362,77.567263575,Basavanagudi / Cell-13ffff,Basavanagudi,44,11.0,38,17,25.097397014104455,161,EMERGING,0.3,0.06369426751592357,0.2909090909090909,0.7355550466133487,0.06666666666666667,0.10666666666666667,0.0909090909090909,0.1089358545429832,0.0050129376699088,99.04607820366608,2.0,0.0909090909090909,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,0.160329838435732,0.228,HH
