h3_cell,forecast_method,predicted_violations_next_week,predicted_lower,predicted_upper,trend_direction,trend_slope,forecast_confidence,CIS,hotspot_status,police_station,location_name,lat,lon,trend_multiplier,predicted_risk,risk_category
8961892592bffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,8.21288876316517,NOT_HOTSPOT,Basavanagudi,Basavanagudi / Cell-2bffff,12.937030359313956,77.57331173256578,0.7,5.749022134215618,MINIMAL
8961892e90fffff,trend_classifier,24,0,0,RISING,7.100000000000001,0.5,10.017027046009552,EMERGING,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-0fffff,12.98825526904762,77.60890467738095,1.3,13.022135159812418,MINIMAL
8960145a66fffff,trend_classifier,1,0,0,RISING,0.5999999999999995,0.5,26.47183615374818,NOT_HOTSPOT,Chamarajpet,Chamarajpet / Cell-6fffff,12.95888933846154,77.55869745769232,1.3,34.413386999872635,LOW
8961892e12bffff,trend_classifier,4,0,0,RISING,0.5999999999999998,0.5,10.69835446726621,EMERGING,Banaswadi,Banaswadi / Cell-2bffff,12.98823976470588,77.66374369411766,1.3,13.907860807446074,MINIMAL
8961892ee97ffff,trend_classifier,0,0,0,FALLING,-1.3000000000000012,0.5,8.570487682560708,EMERGING,Banaswadi,Banaswadi / Cell-97ffff,12.99114331050763,77.65713817093311,0.7,5.999341377792495,MINIMAL
896189255cfffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,4.3793229012177886,NOT_HOTSPOT,Bellandur,Bellandur / Cell-cfffff,12.92117141411622,77.66371943716908,1.3,5.693119771583126,MINIMAL
8961892288fffff,trend_classifier,2,0,0,RISING,0.3999999999999998,0.5,7.689817789610775,NOT_HOTSPOT,No Police Station,No Police Station / Cell-8fffff,12.88354632526117,77.7519360281013,1.3,9.996763126494008,MINIMAL
8960145ad87ffff,trend_classifier,3,0,0,STABLE,-0.30000000000000054,0.5,10.428305562721464,NOT_HOTSPOT,Kengeri,Kengeri / Cell-87ffff,12.911148065026476,77.480569193448,1.0,10.428305562721464,MINIMAL
8961892447bffff,trend_classifier,4,0,0,STABLE,-0.3000000000000008,0.5,26.844622599265826,CONFIRMED_HIGH,Electronic City,Electronic City / Cell-7bffff,12.880975567604846,77.64547037230525,1.0,26.844622599265826,LOW
89618925bcbffff,trend_classifier,0,0,0,FALLING,-0.3000000000000005,0.5,5.586979879946464,NOT_HOTSPOT,Ashok Nagar,Ashok Nagar / Cell-cbffff,12.959412359999998,77.59386836,0.7,3.9108859159625244,MINIMAL
896189256cfffff,trend_classifier,24,0,0,RISING,5.2,0.5,12.692549398542807,EMERGING,HAL Old Airport,HAL Old Airport / Cell-cfffff,12.950114216666666,77.68974277000001,1.3,16.50031421810565,MINIMAL
8960145b023ffff,trend_classifier,2,0,0,FALLING,-0.9999999999999998,0.5,24.77757704121102,NOT_HOTSPOT,Sheshadripuram,Sheshadripuram / Cell-23ffff,12.993915857142856,77.56613522857143,0.7,17.344303928847715,MINIMAL
896016905cfffff,insufficient_data,5,0,0,UNKNOWN,0.0,0.1,19.62605569446982,EMERGING,Chikkajala,Chikkajala / Cell-cfffff,13.1820686,77.6958299,0.8,15.700844555575856,MINIMAL
89618924263ffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,32.38041144804743,NOT_HOTSPOT,Madiwala,Madiwala / Cell-63ffff,12.916928899999998,77.63140920000001,0.8,25.904329158437946,LOW
8961892e107ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,24.8917483324706,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-07ffff,12.9854851,77.6677989,0.8,19.91339866597648,MINIMAL
8960145b1b7ffff,trend_classifier,29,0,0,FALLING,-16.40000000000002,0.5,13.85333183467331,CONFIRMED_HIGH,Vijayanagara,Vijayanagara / Cell-b7ffff,12.974577090834206,77.54724817268848,0.7,9.697332284271317,MINIMAL
8960145a06bffff,trend_classifier,0,0,0,FALLING,-13.30000000000001,0.5,10.22811447134271,EMERGING,Byatarayanapura,Byatarayanapura / Cell-6bffff,12.952199669751296,77.54082508943723,0.7,7.159680129939897,MINIMAL
8961892e94fffff,trend_classifier,0,0,0,FALLING,-18.600000000000016,0.5,20.123691837725637,EMERGING,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-4fffff,12.99575470410959,77.61377092937596,0.7,14.086584286407945,MINIMAL
8960145b173ffff,trend_classifier,1,0,0,FALLING,-0.5000000000000007,0.5,18.3776111109517,CONFIRMED_HIGH,Rajajinagar,Rajajinagar / Cell-73ffff,12.990533026923076,77.55110718131868,0.7,12.86432777766619,MINIMAL
89601459e6bffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,5.387741555022315,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-6bffff,13.064585,77.50453085,0.8,4.310193244017852,MINIMAL
89601451847ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,28.537645151982037,NOT_HOTSPOT,Kengeri,Kengeri / Cell-47ffff,12.8963282,77.4548149,0.8,22.830116121585633,LOW
89601692a4bffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,9.149157729976036,EMERGING,Chikkajala,Chikkajala / Cell-4bffff,13.1830412,77.676217,0.8,7.319326183980829,MINIMAL
8961892ed93ffff,trend_classifier,3,0,0,STABLE,0.09999999999999967,0.5,9.667920146612396,EMERGING,Halasur,Halasur / Cell-93ffff,12.961316851481364,77.63554225877363,1.0,9.667920146612396,MINIMAL
89601459527ffff,trend_classifier,3,0,0,RISING,0.5999999999999999,0.5,15.981274510237586,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-27ffff,13.021142995652172,77.52847873478261,1.3,20.775656863308864,LOW
89618921d4bffff,trend_classifier,0,0,0,FALLING,-0.5000000000000007,0.5,23.93579615004297,EMERGING,Whitefield,Whitefield / Cell-4bffff,12.980397758333334,77.75159310833334,0.7,16.75505730503008,MINIMAL
89618924363ffff,trend_classifier,6,0,0,RISING,1.0999999999999996,0.5,11.349770505109328,CONFIRMED,Mico Layout,Mico Layout / Cell-63ffff,12.910551266666666,77.61010911333332,1.3,14.754701656642126,MINIMAL
8961892ea6bffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,8.407248254555155,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-6bffff,13.027422033333332,77.6327389,0.8,6.725798603644124,MINIMAL
8960145a063ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Byatarayanapura,Byatarayanapura / Cell-63ffff,12.9496967,77.5392933,0.8,14.83011612158563,MINIMAL
89618925eabffff,trend_classifier,1,0,0,STABLE,0.09999999999999981,0.5,9.561217452337957,NOT_HOTSPOT,Adugodi,Adugodi / Cell-abffff,12.94444025,77.62044881428572,1.0,9.561217452337957,MINIMAL
89618920bc3ffff,trend_classifier,0,0,0,STABLE,-3.677986411489619e-16,0.5,9.128983232605645,NOT_HOTSPOT,HAL Old Airport,HAL Old Airport / Cell-c3ffff,12.9561091,77.71172281724138,1.0,9.128983232605645,MINIMAL
8960145a693ffff,trend_classifier,0,0,0,FALLING,-0.6000000000000008,0.5,11.726716359775214,NOT_HOTSPOT,Basavanagudi,Basavanagudi / Cell-93ffff,12.93983251875,77.5713208125,0.7,8.20870145184265,MINIMAL
8960145b03bffff,trend_classifier,2,0,0,STABLE,-4.745285958797623e-16,0.5,16.55373515909573,EMERGING,Sheshadripuram,Sheshadripuram / Cell-3bffff,12.993804136363636,77.56806652121212,1.0,16.55373515909573,MINIMAL
89601459683ffff,trend_classifier,1,0,0,RISING,0.29999999999999977,0.5,8.553113343991626,EMERGING,Kodigehalli,Kodigehalli / Cell-83ffff,13.046388522580644,77.57091996129031,1.3,11.119047347189115,MINIMAL
8960145a10fffff,trend_classifier,3,0,0,RISING,1.4,0.5,15.570777703705591,EMERGING,Byatarayanapura,Byatarayanapura / Cell-0fffff,12.936412044186048,77.51897624186046,1.3,20.24201101481727,LOW
8961892602bffff,trend_classifier,14,0,0,RISING,2.9,0.5,10.611154277764967,EMERGING,Electronic City,Electronic City / Cell-2bffff,12.840396408333334,77.652053775,1.3,13.794500561094457,MINIMAL
8960145a3b3ffff,trend_classifier,3,0,0,STABLE,0.19999999999999982,0.5,19.357180346126103,EMERGING,Byatarayanapura,Byatarayanapura / Cell-b3ffff,12.947305179166667,77.52438986666667,1.0,19.357180346126103,MINIMAL
89618924b67ffff,trend_classifier,0,0,0,FALLING,-0.3000000000000005,0.5,20.93571231980737,EMERGING,K.S. Layout,K.S. Layout / Cell-67ffff,12.909749891763768,77.54971690244543,0.7,14.654998623865158,MINIMAL
89618924e7bffff,trend_classifier,1,0,0,STABLE,0.19999999999999993,0.5,6.790412035100768,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-7bffff,12.906256441666663,77.59241643333333,1.0,6.790412035100768,MINIMAL
896189266b3ffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,13.905151320895538,NOT_HOTSPOT,Electronic City,Electronic City / Cell-b3ffff,12.835226525,77.67917865,1.0,13.905151320895538,MINIMAL
89601458123ffff,trend_classifier,0,0,0,FALLING,-0.20000000000000043,0.5,6.615648414796703,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-23ffff,12.985570028571429,77.48586385714286,0.7,4.6309538903576914,MINIMAL
8961892429bffff,trend_classifier,8,0,0,STABLE,0.19999999999999923,0.5,33.755535640898074,EMERGING,HSR Layout,HSR Layout / Cell-9bffff,12.903515704166669,77.64208810625,1.0,33.755535640898074,LOW
8960145a6cfffff,trend_classifier,1,0,0,STABLE,-0.49999999999999545,0.5,8.415315715539633,EMERGING,V.V.Puram (C.Pet),V.V.Puram (C.Pet) / Cell-cfffff,12.950699663999998,77.57059785999999,1.0,8.415315715539633,MINIMAL
896189271bbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Electronic City,Electronic City / Cell-bbffff,12.8747558,77.6689402,0.8,3.9016628203351846,MINIMAL
8961892e383ffff,trend_classifier,33,0,0,RISING,4.1999999999999975,0.5,10.637933936609368,EMERGING,Mahadevapura,Mahadevapura / Cell-83ffff,13.000396694921765,77.67790149540058,1.3,13.82931411759218,MINIMAL
8960145b467ffff,trend_classifier,0,0,0,FALLING,-1.600000000000002,0.5,15.547432534465011,EMERGING,High ground,High ground / Cell-67ffff,12.984387333333332,77.58246787083333,0.7,10.883202774125508,MINIMAL
89601459e93ffff,trend_classifier,1,0,0,FALLING,-0.9000000000000011,0.5,8.276999741271329,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-93ffff,13.042571242592594,77.51442694444444,0.7,5.79389981888993,MINIMAL
89618924e6fffff,trend_classifier,0,0,0,FALLING,-0.5000000000000004,0.5,15.331825493333795,EMERGING,J.P. Nagar,J.P. Nagar / Cell-6fffff,12.90535648490566,77.58586499056602,0.7,10.732277845333655,MINIMAL
89618924ecbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,10.05119490058361,NOT_HOTSPOT,Mico Layout,Mico Layout / Cell-cbffff,12.90026,77.6009809,0.8,8.040955920466889,MINIMAL
8961892e673ffff,trend_classifier,3,0,0,STABLE,0.09999999999999959,0.5,11.98533940395171,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-73ffff,13.004522133333332,77.71089383809525,1.0,11.98533940395171,MINIMAL
8961892eb07ffff,trend_classifier,3,0,0,RISING,0.5999999999999999,0.5,11.448727227897168,NOT_HOTSPOT,K.G. Halli,K.G. Halli / Cell-07ffff,13.00758167878788,77.61281026666667,1.3,14.883345396266318,MINIMAL
8961892432fffff,trend_classifier,0,0,0,FALLING,-0.30000000000000043,0.5,10.222583409621148,NOT_HOTSPOT,Mico Layout,Mico Layout / Cell-2fffff,12.906058776923077,77.60218014615384,0.7,7.155808386734803,MINIMAL
89618925adbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Ashok Nagar,Ashok Nagar / Cell-dbffff,12.9651114,77.6176914,0.8,3.9016628203351846,MINIMAL
89618926acbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Hulimavu,Hulimavu / Cell-cbffff,12.8614371,77.6134364,0.8,3.9016628203351846,MINIMAL
8960145aad3ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-d3ffff,12.9620354,77.4981606,0.8,7.106355821344419,MINIMAL
8961892da23ffff,trend_classifier,0,0,0,FALLING,-1.700000000000001,0.5,11.114782564976569,EMERGING,Yelahanka,Yelahanka / Cell-23ffff,13.1215294496,77.63113704566666,0.7,7.780347795483597,MINIMAL
8960145b0b3ffff,trend_classifier,0,0,0,FALLING,-0.900000000000001,0.5,13.789668581776738,NOT_HOTSPOT,Sheshadripuram,Sheshadripuram / Cell-b3ffff,12.984849572727272,77.57237788636364,0.7,9.652768007243715,MINIMAL
896189258cfffff,trend_classifier,0,0,0,FALLING,-1.0000000000000007,0.5,10.174819582426888,EMERGING,Adugodi,Adugodi / Cell-cfffff,12.943300371428572,77.60795477500001,0.7,7.122373707698821,MINIMAL
8960145864fffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,14.105014770232554,NOT_HOTSPOT,Rajajinagar,Rajajinagar / Cell-4fffff,13.010879375,77.537364175,1.0,14.105014770232554,MINIMAL
89601459e03ffff,trend_classifier,1,0,0,FALLING,-0.7000000000000008,0.5,11.83570010800538,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-03ffff,13.054837425609756,77.50762747317073,0.7,8.284990075603766,MINIMAL
8960145b6a7ffff,trend_classifier,4,0,0,RISING,1.2,0.5,19.00503813317382,EMERGING,High ground,High ground / Cell-a7ffff,12.99174326097078,77.5885953050359,1.3,24.706549573125965,LOW
896016961a3ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,9.482046272374143,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-a3ffff,13.0820851,77.54908426666667,0.7,6.6374323906619,MINIMAL
8960145b377ffff,trend_classifier,0,0,0,FALLING,-17.800000000000026,0.5,26.441004462106537,CONFIRMED_HIGH,Malleshwaram,Malleshwaram / Cell-77ffff,13.01211353744898,77.55265983688776,0.7,18.508703123474575,MINIMAL
8961892e2cbffff,trend_classifier,0,0,0,STABLE,-0.10000000000000023,0.5,2.505757339384016,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-cbffff,13.01785614117647,77.70478091176471,1.0,2.505757339384016,MINIMAL
8960145a6bbffff,trend_classifier,13,0,0,RISING,3.0000000000000018,0.5,8.195081714742939,EMERGING,Basavanagudi,Basavanagudi / Cell-bbffff,12.941730542120627,77.56322487995237,1.3,10.65360622916582,MINIMAL
89618924293ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,34.57287610343872,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-93ffff,12.90246982548289,77.64125450219566,0.8,27.65830088275098,LOW
89618925c23ffff,trend_classifier,0,0,0,FALLING,-2.4000000000000017,0.5,18.87161826252945,CONFIRMED,Mico Layout,Mico Layout / Cell-23ffff,12.9263965,77.60893107142859,0.7,13.210132783770613,MINIMAL
8960145953bffff,trend_classifier,0,0,0,FALLING,-1.2000000000000013,0.5,18.557020933859317,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-3bffff,13.0247055,77.5339966375,0.7,12.98991465370152,MINIMAL
89601458c43ffff,trend_classifier,0,0,0,FALLING,-1.0000000000000004,0.5,2.441598517681029,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-43ffff,12.986732114285712,77.47667067142858,0.7,1.7091189623767202,MINIMAL
8960145b4b3ffff,trend_classifier,32,0,0,STABLE,-0.10000000000000552,0.5,25.651111101616536,EMERGING,Halasuru Gate,Halasuru Gate / Cell-b3ffff,12.968011342463113,77.58854629720456,1.0,25.651111101616536,LOW
8960144a64bffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,20.08498469538422,NOT_HOTSPOT,No Police Station,No Police Station / Cell-4bffff,13.065641133333337,77.45335143333334,0.8,16.067987756307378,MINIMAL
8960145b3d7ffff,trend_classifier,1,0,0,STABLE,0.09999999999999956,0.5,10.584149359841422,EMERGING,Malleshwaram,Malleshwaram / Cell-d7ffff,13.006127016216215,77.56490281351351,1.0,10.584149359841422,MINIMAL
896016901cfffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,12.89028440408672,NOT_HOTSPOT,Devanahalli Airport,Devanahalli Airport / Cell-cfffff,13.197696,77.68008983076923,1.3,16.75736972531274,MINIMAL
89618926277ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,12.160469981319274,NOT_HOTSPOT,Electronic City,Electronic City / Cell-77ffff,12.8615736,77.65950196666667,0.7,8.51232898692349,MINIMAL
8961892c9a7ffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,20.423973071290263,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-a7ffff,13.0305817,77.5753133,0.8,16.33917845703221,MINIMAL
8960169046bffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,9.260419087897429,NOT_HOTSPOT,Devanahalli Airport,Devanahalli Airport / Cell-6bffff,13.19817196,77.70844702000001,1.3,12.038544814266658,MINIMAL
8960145a2cfffff,trend_classifier,4,0,0,STABLE,0.799999999999998,0.5,26.51259466151823,EMERGING,Magadi Road,Magadi Road / Cell-cfffff,12.964508859159158,77.55439666996998,1.0,26.51259466151823,LOW
8961892db27ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,2.313242956232167,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-27ffff,13.1124306,77.60545884999999,1.0,2.313242956232167,MINIMAL
896014583c3ffff,trend_classifier,6,0,0,RISING,1.2,0.5,14.54458272677124,NOT_HOTSPOT,Peenya,Peenya / Cell-c3ffff,13.01001624736842,77.5062638736842,1.3,18.907957544802613,MINIMAL
896014581a7ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,10.01798267731998,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-a7ffff,12.9772621,77.4878248,0.8,8.014386141855985,MINIMAL
89601690197ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.88294477668052,CONFIRMED,Chikkajala,Chikkajala / Cell-97ffff,13.1832662,77.6784979,0.8,15.106355821344417,MINIMAL
8961892490bffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,9.615762154149772,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-0bffff,12.883971906798957,77.55072977007801,1.0,9.615762154149772,MINIMAL
896016911d7ffff,trend_classifier,5,0,0,RISING,2.200000000000001,0.5,10.559445520970495,EMERGING,Devanahalli Airport,Devanahalli Airport / Cell-d7ffff,13.244933555072464,77.71296795652174,1.3,13.727279177261645,MINIMAL
8961892ebbbffff,trend_classifier,1,0,0,FALLING,-1.2000000000000013,0.5,5.111960643933481,EMERGING,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-bbffff,13.001053898214286,77.61485127321428,0.7,3.5783724507534362,MINIMAL
896014580afffff,trend_classifier,6,0,0,STABLE,-0.40000000000000124,0.5,6.672088066299599,EMERGING,Kamakshipalya,Kamakshipalya / Cell-afffff,12.989163275609757,77.50783665731707,1.0,6.672088066299599,MINIMAL
89618925997ffff,trend_classifier,12,0,0,RISING,1.7999999999999992,0.5,13.787746300975364,EMERGING,Jayanagara,Jayanagara / Cell-97ffff,12.922947575421489,77.5849041275997,1.3,17.924070191267973,MINIMAL
8960145b453ffff,trend_classifier,0,0,0,FALLING,-0.3000000000000005,0.5,15.698437991712131,EMERGING,Shivajinagar,Shivajinagar / Cell-53ffff,12.983365644,77.59740122400001,0.7,10.988906594198491,MINIMAL
8961892e877ffff,trend_classifier,0,0,0,FALLING,-3.000000000000001,0.5,15.320368229070295,NOT_HOTSPOT,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-77ffff,12.998220671428571,77.62830101428573,0.7,10.724257760349206,MINIMAL
8960145b2b7ffff,trend_classifier,7,0,0,RISING,2.999999999999999,0.5,19.262509299314388,EMERGING,Sadashivanagar,Sadashivanagar / Cell-b7ffff,13.004590871428572,77.57212455714286,1.3,25.041262089108706,LOW
8960145925bffff,trend_classifier,1,0,0,STABLE,5.769208098040985e-16,0.5,9.52949507604512,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-5bffff,13.0771618,77.55846050000001,1.0,9.52949507604512,MINIMAL
8961892c997ffff,trend_classifier,0,0,0,FALLING,-4.100000000000004,0.5,16.556638615703086,EMERGING,R.T. Nagar,R.T. Nagar / Cell-97ffff,13.027637010465115,77.58602085116279,0.7,11.58964703099216,MINIMAL
89618924b57ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-57ffff,12.9091567,77.5584767,0.8,7.106355821344419,MINIMAL
8961892ce87ffff,trend_classifier,27,0,0,RISING,5.199999999999999,0.5,29.411248212542308,NOT_HOTSPOT,Hennuru,Hennuru / Cell-87ffff,13.045580548,77.627107468,1.3,38.234622676305,LOW
89618924edbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,12.888813256518231,NOT_HOTSPOT,Mico Layout,Mico Layout / Cell-dbffff,12.8982169,77.6060175,0.8,10.311050605214586,MINIMAL
89601459b13ffff,trend_classifier,10,0,0,RISING,2.1999999999999997,0.5,13.14337639301517,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-13ffff,13.05749303125,77.47251305625,1.3,17.08638931091972,MINIMAL
89618924c83ffff,trend_classifier,0,0,0,STABLE,-0.1000000000000001,0.5,5.920863344079238,NOT_HOTSPOT,Hulimavu,Hulimavu / Cell-83ffff,12.86601934,77.59185696,1.0,5.920863344079238,MINIMAL
8960145b3c7ffff,trend_classifier,1,0,0,STABLE,0.09999999999999924,0.5,13.944907823341593,EMERGING,Malleshwaram,Malleshwaram / Cell-c7ffff,13.0078852,77.563236515,1.0,13.944907823341593,MINIMAL
8960145b093ffff,trend_classifier,7,0,0,RISING,1.4000000000000001,0.5,15.3738288504535,NOT_HOTSPOT,High ground,High ground / Cell-93ffff,12.984117137254902,77.57964429215686,1.3,19.98597750558955,MINIMAL
89618925c03ffff,trend_classifier,0,0,0,FALLING,-10.300000000000004,0.5,19.65456917204237,EMERGING,Madiwala,Madiwala / Cell-03ffff,12.925310773961918,77.6188819178565,0.7,13.758198420429657,MINIMAL
89618921a83ffff,trend_classifier,2,0,0,RISING,0.39999999999999974,0.5,5.162541804572952,NOT_HOTSPOT,Mahadevapura,Mahadevapura / Cell-83ffff,13.00899320625,77.758824734375,1.3,6.711304345944838,MINIMAL
8960145a2d3ffff,trend_classifier,1,0,0,FALLING,-0.8000000000000009,0.5,22.161851817204827,EMERGING,Chamarajpet,Chamarajpet / Cell-d3ffff,12.96127958235294,77.55915759019608,0.7,15.513296272043378,MINIMAL
8961892714fffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,10.184551068940443,NOT_HOTSPOT,Electronic City,Electronic City / Cell-4fffff,12.8890614,77.6713521,0.8,8.147640855152355,MINIMAL
8961892ecb7ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,9.08271680519885,NOT_HOTSPOT,Jeevanbheemanagar,Jeevanbheemanagar / Cell-b7ffff,12.968699966666668,77.64533566666667,0.7,6.357901763639195,MINIMAL
8960145950bffff,trend_classifier,0,0,0,FALLING,-4.100000000000004,0.5,8.58769860586871,EMERGING,Yeshwanthpura,Yeshwanthpura / Cell-0bffff,13.027836227857142,77.54212163571428,0.7,6.011389024108096,MINIMAL
8961892ec0bffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,4.7154909261472815,EMERGING,Banaswadi,Banaswadi / Cell-0bffff,12.9811215,77.65116301666667,0.7,3.300843648303097,MINIMAL
8960145ad63ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Kengeri,Kengeri / Cell-63ffff,12.9258225,77.4767094,0.8,14.83011612158563,MINIMAL
8961892428fffff,trend_classifier,0,0,0,FALLING,-1.0000000000000009,0.5,17.972798265388278,NOT_HOTSPOT,HSR Layout,HSR Layout / Cell-8fffff,12.906138678947368,77.63802537894736,0.7,12.580958785771793,MINIMAL
896016966a3ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,0.0013766352905874,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-a3ffff,13.0974883,77.591775,0.8,0.0011013082324699201,MINIMAL
8961892cb9bffff,trend_classifier,4,0,0,STABLE,0.19999999999999934,0.5,7.156472052874618,EMERGING,Hebbala,Hebbala / Cell-9bffff,13.05555836153846,77.59411184615385,1.0,7.156472052874618,MINIMAL
896014580cfffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,26.89468396594813,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-cfffff,12.9973578,77.5211732,0.8,21.515747172758505,LOW
89618924903ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,24.8917483324706,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-03ffff,12.8805659,77.5520734,0.8,19.91339866597648,MINIMAL
